#Frame      RoG_00001 RoG_00001[Max]
      88      15.7094        28.7893
      89      15.5954        27.5851
      90      15.5418        28.2057
      91      15.5486        27.5467
      92      15.4418        27.6665
      93      15.4363        27.7500
      94      15.3003        27.1505
      95      15.5941        28.4400
      96      15.4260        27.1205
      97      15.5018        27.7582
      98      15.5075        27.8661
      99      15.4728        28.0802
     100      15.4366        28.2328
     101      15.4477        28.3413
     102      15.3308        27.8870
     103      15.2588        27.0922
     104      15.4115        29.1225
     105      15.6866        28.7277
     106      15.7684        29.7027
     107      15.5520        27.7284
     108      15.8533        29.1600
     109      15.7208        28.9473
     110      15.5538        29.3039
     111      15.8061        28.1517
     112      15.9866        28.1928
     113      15.8267        27.8601
     114      15.7551        27.7474
     115      15.9756        28.7230
     116      15.8560        27.8471
     117      15.8616        28.3570
     118      15.8851        28.9433
     119      15.7533        28.7496
     120      15.5448        28.4169
     121      15.7806        28.4166
     122      15.8016        28.2864
     123      15.9702        29.8254
     124      15.7342        28.9334
     125      15.5113        28.0810
     126      15.9075        28.8761
     127      15.7295        29.0698
     128      15.7014        29.0238
     129      15.9042        28.2445
     130      15.8597        28.3341
     131      15.9162        29.7143
     132      15.8014        30.4663
     133      15.9277        29.3069
     134      15.5519        28.1919
     135      15.6479        28.5772
     136      15.2878        28.3924
     137      15.4121        28.1793
     138      15.5534        27.7048
     139      15.2434        27.5475
     140      15.6912        27.7946
     141      15.7147        27.9861
     142      15.5310        28.4573
     143      15.4419        27.3098
     144      15.4214        27.9328
     145      15.3587        27.5075
     146      15.4667        27.6405
     147      15.6028        28.0730
     148      15.3836        27.0999
     149      15.5385        28.2169
     150      15.7037        28.1921
     151      15.4805        28.0577
     152      15.4013        27.5771
     153      15.4696        27.5520
     154      15.7324        28.8098
     155      15.9336        28.7532
     156      15.7756        28.4863
     157      15.5513        27.9938
     158      15.6720        28.0096
     159      15.7975        28.0059
     160      15.7348        28.3108
     161      15.8810        28.6131
     162      15.8939        28.2072
     163      15.6173        28.6891
     164      15.8354        28.8493
     165      15.7461        28.7924
     166      15.6457        29.6897
     167      15.6226        28.5031
     168      15.6957        28.5993
     169      15.7886        29.7735
     170      15.6600        28.0376
     171      15.4141        29.5874
     172      15.6766        28.6032
     173      15.4392        27.7822
     174      15.5694        27.8570
     175      15.4647        27.5704
     176      15.3203        27.9863
     177      15.2479        26.7652
     178      15.5725        28.4395
     179      15.4231        28.4659
     180      15.6443        28.3052
     181      15.4776        28.5291
     182      15.5524        28.0522
     183      15.5970        27.7922
     184      15.4488        29.2272
     185      15.4107        27.9243
     186      15.4658        27.6889
     187      15.4890        28.0367
     188      15.2899        27.7036
     189      15.3203        28.0086
     190      15.2965        27.4108
     191      15.2441        27.0406
     192      15.3665        27.3622
     193      15.7263        28.3612
     194      15.4091        27.7083
     195      15.3053        27.5048
     196      15.6307        28.4589
     197      15.5824        27.4421
     198      15.5399        27.8895
     199      15.6652        28.4741
     200      15.7890        29.9806
     201      15.9846        29.2251
     202      15.8936        28.8277
     203      15.8369        28.5655
     204      15.7604        28.5108
     205      15.7053        29.6041
     206      15.4371        30.2827
     207      15.6027        30.3257
     208      15.6665        30.1156
     209      15.3570        27.6814
     210      15.4639        29.6889
     211      15.7093        29.3797
     212      15.5811        27.8484
     213      15.5781        28.9322
     214      15.4426        27.9069
     215      15.5489        28.0615
     216      15.7244        29.4170
     217      15.6723        29.9581
     218      15.6845        30.3808
     219      15.7688        30.8891
     220      15.7626        30.1899
     221      15.6914        28.6365
     222      15.6199        28.2597
     223      15.3611        27.9615
     224      14.9957        27.4521
     225      14.9526        27.2496
     226      15.3205        27.6921
     227      14.9664        27.5689
     228      15.2812        29.0139
     229      15.2600        28.8849
     230      15.2468        27.1049
     231      15.3869        27.9023
     232      15.3445        27.9740
     233      15.1992        27.9703
     234      15.0798        27.9458
     235      15.1472        28.1768
     236      15.2505        27.5977
     237      15.3795        29.0579
     238      15.1885        28.2920
     239      15.1844        27.7676
     240      15.2540        27.4294
     241      15.3040        27.4430
     242      15.2505        28.0527
     243      15.4144        27.9150
     244      15.3522        27.8987
     245      15.4714        28.6079
     246      15.4179        28.0304
     247      15.6582        29.8741
     248      15.7127        28.1223
     249      15.4964        28.2292
     250      15.5134        28.8937
     251      15.6586        28.3362
     252      15.6716        28.5613
     253      15.4803        27.7714
     254      15.6421        28.2380
     255      15.7911        29.6491
     256      15.7487        28.8700
     257      15.4333        27.3681
     258      15.7223        27.7301
     259      15.4623        28.6937
     260      15.7687        27.9386
     261      15.3956        27.8487
     262      15.5007        29.5239
     263      15.5692        27.5132
     264      15.6181        28.6037
     265      15.4921        28.1784
     266      15.3828        27.7255
     267      15.4424        27.4875
     268      15.2694        27.6568
     269      15.5452        27.3333
     270      15.3774        27.2719
     271      15.4021        28.5789
     272      15.3333        28.1486
     273      15.4624        27.3548
     274      15.6817        28.2381
     275      15.7187        28.0790
     276      15.8148        28.4364
     277      15.5585        27.8369
     278      15.5031        27.6044
     279      15.6982        28.1314
     280      15.5007        27.3925
     281      15.5815        28.5619
     282      15.4132        27.5173
     283      15.3582        27.9291
     284      15.4095        27.2674
     285      15.4682        29.0097
     286      15.7003        28.6659
     287      15.3191        27.4504
     288      15.3535        28.0696
     289      15.4804        27.3644
     290      15.5683        28.4314
     291      15.4998        27.8166
     292      15.5097        28.5665
     293      15.4807        28.0833
     294      15.6609        28.2893
     295      15.6036        28.5235
     296      15.5019        28.2708
     297      15.5927        28.0997
     298      15.6178        27.8737
     299      15.5354        27.8754
     300      15.6588        28.5896
     301      15.6158        28.0828
     302      15.6587        27.8101
     303      15.6081        27.8711
     304      15.6735        28.0845
     305      15.5295        27.7250
     306      15.4932        27.7809
     307      15.6109        27.8512
     308      15.6008        28.5725
     309      15.5180        27.9457
     310      15.5304        27.6822
     311      15.4327        27.1674
     312      15.4309        27.8087
     313      15.5849        28.2660
     314      15.5701        28.9802
     315      15.4993        30.2750
     316      15.3414        27.6509
     317      15.2537        27.5597
     318      15.2908        27.3825
     319      15.3582        27.1870
     320      15.3684        26.9606
     321      15.5436        27.1589
     322      15.3436        27.8867
     323      15.6838        28.5747
     324      15.5796        27.8852
     325      15.7411        27.7748
     326      15.6216        27.7534
     327      15.4969        27.6257
     328      15.2830        26.7482
     329      15.5670        27.5160
     330      15.4855        28.1104
     331      15.5488        28.2917
     332      15.6915        28.2958
     333      15.8130        29.0340
     334      15.6906        27.9301
     335      15.6219        28.2557
     336      15.5165        27.8212
     337      15.6395        27.4592
     338      15.7662        28.2758
     339      15.7135        28.0215
     340      15.7058        28.0122
     341      15.5809        27.9169
     342      15.7114        28.3009
     343      15.6554        28.5792
     344      15.6943        28.0540
     345      15.3747        27.7663
     346      15.3890        27.6379
     347      15.4163        27.3443
     348      15.4084        27.5564
     349      15.2461        26.9266
     350      15.1788        27.2807
     351      15.1078        26.7852
     352      14.9982        26.7519
     353      15.0057        27.2147
     354      14.9308        26.6485
     355      14.9000        26.7856
     356      15.0513        27.0603
     357      15.0254        27.7750
     358      15.0552        27.4749
     359      15.1230        27.1607
     360      15.1150        27.2421
     361      15.1796        27.1419
     362      15.1220        26.6220
     363      15.0836        26.6305
     364      15.2802        27.0898
     365      15.1416        27.2716
     366      15.3006        29.4302
     367      15.1613        27.2017
     368      15.2704        27.0691
     369      15.2348        27.8723
     370      15.2410        26.9479
     371      15.4152        27.8816
     372      15.2240        27.7401
     373      15.1154        26.9590
     374      15.1868        27.0628
     375      15.2044        27.3992
     376      15.2480        27.2887
     377      14.9749        26.6775
     378      15.1597        27.0852
     379      14.9962        26.8312
     380      15.2322        27.9813
     381      15.4879        27.8610
     382      15.3853        28.0784
     383      15.3208        27.3463
     384      15.4519        27.9434
     385      15.2461        27.2110
     386      14.9539        28.6482
     387      15.0091        27.8440
     388      14.9421        26.3915
     389      15.0554        27.0329
     390      15.1164        28.5488
     391      15.2427        27.1388
     392      15.0778        26.8482
     393      15.2599        26.7400
     394      15.2306        27.1458
     395      15.4184        28.2028
     396      15.4431        27.7198
     397      15.5259        27.7292
     398      15.5493        28.0240
     399      15.3823        27.5772
     400      15.4349        27.4050
     401      15.6322        27.8800
     402      15.5525        28.0960
     403      15.5773        27.6643
     404      15.3585        26.7819
     405      15.3593        27.8266
     406      15.4105        27.3375
     407      15.4784        27.5107
     408      15.2557        26.9982
     409      15.0990        26.6138
     410      15.4667        27.8020
     411      15.1827        27.2990
     412      15.2377        27.3375
     413      15.4730        27.4354
     414      15.3598        27.4160
     415      15.4570        28.0102
     416      15.4773        28.1839
     417      15.3860        28.2082
     418      15.3607        27.8177
     419      15.5963        28.2897
     420      15.4283        27.8717
     421      15.5147        27.9919
     422      15.3096        27.2428
     423      15.2410        27.8324
     424      15.0548        27.3818
     425      15.0141        26.8598
     426      15.1579        27.8780
     427      14.9992        27.9906
     428      14.9736        27.3322
     429      15.0416        26.6423
     430      15.0397        26.6024
     431      15.2835        27.9312
     432      15.1672        27.8892
     433      15.2476        29.3372
     434      15.3055        28.2756
     435      15.0380        27.6888
     436      15.2201        27.3773
     437      15.0665        27.1689
     438      15.2163        27.3832
     439      15.2807        27.2836
     440      15.0414        27.0457
     441      15.0062        27.0349
     442      15.0739        27.2349
     443      14.7667        26.3757
     444      14.8822        26.9746
     445      14.9749        26.7800
     446      14.8696        26.6311
     447      14.8125        26.4055
     448      14.9909        27.8151
     449      14.9544        28.8369
     450      14.8851        26.3711
     451      14.9834        26.3280
     452      15.1578        26.9947
     453      14.9400        27.1256
     454      14.9955        26.8616
     455      14.9376        27.1256
     456      15.1686        27.1648
     457      15.2297        27.6029
     458      15.1283        27.1551
     459      15.2390        27.4939
     460      15.1566        26.8931
     461      15.0353        26.9550
     462      14.9732        26.8285
     463      15.2125        27.2402
     464      15.1581        27.3413
     465      14.9515        26.5440
     466      15.2530        28.4014
     467      15.2475        27.2804
     468      15.5146        29.5511
     469      15.5582        28.7687
     470      15.1727        26.6581
     471      15.0996        26.6977
     472      15.2141        26.5178
     473      15.3658        27.5167
     474      15.2197        26.7696
     475      15.2632        26.5106
     476      15.2948        26.9917
     477      15.3294        26.9803
     478      15.3612        27.0845
     479      15.2126        27.0750
     480      15.3762        27.5196
     481      15.4878        27.5111
     482      15.5133        28.0561
     483      15.3669        29.1835
     484      15.2952        29.4456
     485      15.1516        27.1703
     486      15.2536        28.8427
     487      15.3660        27.3876
     488      15.2580        28.2235
     489      14.9703        26.6985
     490      14.8828        26.6989
     491      15.0496        26.9299
     492      15.2072        27.7114
     493      15.1316        27.2242
     494      14.9381        26.7627
     495      15.3518        27.8751
     496      15.0703        26.7558
     497      15.0872        26.9882
     498      15.3394        28.9624
     499      15.2294        26.9779
     500      15.3333        27.8545
     501      15.1170        27.4585
     502      15.1397        27.6097
     503      15.2988        27.4394
     504      15.2248        27.2346
     505      15.3293        27.5040
     506      15.3944        28.0178
     507      15.4436        27.6768
     508      15.2441        27.3794
     509      15.1688        26.9263
     510      15.0218        27.3549
     511      15.0908        28.0573
     512      15.1718        27.2458
     513      15.2496        27.1990
     514      15.2094        27.2535
     515      15.4628        27.3897
     516      15.2086        26.9178
     517      15.2242        27.2803
     518      15.3661        27.3473
     519      15.3350        27.7861
     520      15.2398        27.9569
     521      15.4675        27.3523
     522      15.3378        28.1438
     523      15.2615        27.4000
     524      15.5716        28.0736
     525      15.6482        29.1508
     526      15.5375        29.8093
     527      15.6440        29.2607
     528      15.6396        29.2947
     529      15.5153        28.5921
     530      15.4977        28.2307
     531      15.3648        29.0606
     532      15.4068        28.2149
     533      15.3518        28.5865
     534      15.2967        27.6443
     535      15.1801        28.1477
     536      15.1825        27.0889
     537      15.1576        27.0960
     538      15.1075        26.8398
     539      15.1118        27.5839
     540      14.9633        26.6549
     541      15.1161        26.9895
     542      15.0601        26.9886
     543      15.0038        27.2002
     544      14.9456        27.4008
     545      15.0266        26.7744
     546      15.0645        27.2641
     547      15.0382        27.2520
     548      14.8995        27.2921
     549      14.9714        27.0339
     550      15.1717        27.1297
     551      15.1948        27.8775
     552      15.1771        27.2898
     553      15.2640        27.4134
     554      15.0992        26.9270
     555      15.0393        26.5940
     556      15.2671        27.2071
     557      15.0737        27.9599
     558      14.9924        27.2801
     559      14.9924        27.1156
     560      15.0968        27.3389
     561      15.3026        28.5202
     562      15.0988        28.0033
     563      15.1197        27.7186
     564      15.1363        27.9200
     565      15.1003        28.0270
     566      15.0884        27.7684
     567      15.0276        27.7213
     568      15.3241        27.7046
     569      15.4209        28.6130
     570      15.3808        29.1566
     571      15.2659        28.5548
     572      15.5220        27.6957
     573      15.4216        27.5911
     574      15.4859        28.4543
     575      15.1673        27.1394
     576      15.3646        28.4196
     577      15.4750        28.3005
     578      15.3159        28.0243
     579      15.1055        27.1994
     580      15.0902        27.7383
     581      15.0287        27.2787
     582      14.9356        27.2470
     583      15.0065        27.4706
     584      15.0877        27.4464
     585      14.8945        26.9354
     586      14.7835        26.3784
     587      14.9573        26.9581
     588      15.0769        27.0462
     589      15.1526        27.1118
     590      15.0578        27.1136
     591      15.0604        27.5871
     592      15.2878        27.3780
     593      15.1386        27.0048
     594      14.8369        26.7447
     595      15.2418        27.0732
     596      15.0170        26.7442
     597      14.9769        27.7701
     598      14.9350        26.7893
     599      14.9455        26.8191
     600      14.8743        27.0222
     601      14.9276        26.8345
     602      14.8257        26.2755
     603      15.0626        26.6207
     604      14.9089        26.6817
     605      14.9532        27.1750
     606      14.9197        26.9578
     607      14.9147        26.9889
     608      14.8262        26.5133
     609      14.8950        26.9867
     610      15.0352        27.6315
     611      15.0382        27.3535
     612      15.1011        27.1227
     613      15.3196        27.6417
     614      15.1226        28.3558
     615      15.0274        27.2438
     616      15.1450        27.4547
     617      15.1274        26.8739
     618      15.1587        27.4093
     619      14.9787        27.3377
     620      15.0195        27.2108
     621      14.9590        28.0743
     622      15.1062        27.5383
     623      15.0253        27.0465
     624      15.0720        27.1952
     625      15.1568        29.3623
     626      15.1429        27.7050
     627      15.1108        28.6494
     628      15.1258        29.3287
     629      15.1713        29.8880
     630      15.1637        27.3479
     631      15.1011        27.9993
     632      15.0289        27.8233
     633      14.9755        27.3469
     634      15.0490        28.5350
     635      15.1090        27.5594
     636      14.9047        26.9300
     637      14.8885        28.4711
     638      14.8664        27.7210
     639      15.0014        29.4500
     640      15.0105        29.7902
     641      14.9466        28.5707
     642      15.1009        29.2353
     643      15.0910        29.3294
     644      15.2109        30.1028
     645      14.9662        29.0792
     646      14.9770        31.1219
     647      15.0830        30.0795
     648      15.2317        29.7395
     649      15.1352        29.2826
     650      15.3667        30.5227
     651      15.2478        29.0420
     652      15.1601        29.1844
     653      15.2792        29.5583
     654      15.1668        29.7702
     655      15.2080        27.6282
     656      15.3587        28.5974
     657      15.2090        29.0019
     658      15.1395        26.7373
     659      15.2546        28.4440
     660      15.1942        26.9123
     661      15.2291        27.1332
     662      15.2098        26.6815
     663      15.0300        26.4931
     664      15.1688        27.2668
     665      15.1901        26.7638
     666      15.1970        27.3768
     667      15.2128        27.3980
     668      15.2703        27.2833
     669      15.2217        27.0828
     670      15.4082        27.7180
     671      15.2374        27.8310
     672      15.2897        27.4031
     673      15.1459        26.9273
     674      15.3320        27.3837
     675      15.3188        29.5131
     676      15.1580        27.6107
     677      15.1734        27.1827
     678      15.2850        28.3315
     679      15.2926        29.0716
     680      15.2759        28.8971
     681      15.3742        28.0711
     682      15.2575        27.3259
     683      15.2862        28.1947
     684      15.2646        27.4819
     685      15.3923        28.7585
     686      15.5990        28.0487
     687      15.5669        28.0290
     688      15.6773        28.9074
     689      15.4950        29.4053
     690      15.4785        28.2039
     691      15.3405        27.3028
     692      15.2439        27.4923
     693      15.4131        27.0864
     694      15.6151        27.8175
     695      15.5570        27.3557
     696      15.1937        26.7204
     697      15.0810        26.6451
     698      15.0929        27.2083
     699      15.0827        27.3735
     700      15.1470        26.9612
     701      15.1687        27.3912
     702      15.2830        27.3263
     703      15.4001        27.6167
     704      15.2593        27.2277
     705      15.3628        28.1922
     706      15.3892        27.7838
     707      15.4199        29.2955
     708      15.2996        29.4444
     709      15.4046        28.5762
     710      15.3529        28.1944
     711      15.2143        27.0312
     712      15.0642        26.6098
     713      15.4404        27.8694
     714      15.2303        26.7499
     715      15.2870        27.1069
     716      14.9322        27.1250
     717      15.2739        28.0375
     718      15.2865        27.5208
     719      15.1471        27.4705
     720      15.1499        27.3198
     721      15.1959        27.2096
     722      15.0249        27.4617
     723      15.0909        27.3863
     724      15.0164        26.8702
     725      14.8742        27.7952
     726      15.0876        27.7696
     727      15.2288        27.1234
     728      15.1823        27.0110
     729      15.2737        27.0887
     730      15.2449        27.0348
     731      15.1769        27.3648
     732      15.1015        27.3429
     733      15.2450        27.1256
     734      15.1176        26.8609
     735      15.0191        26.8076
     736      15.0429        26.8982
     737      15.0665        26.6753
     738      14.7901        26.2455
     739      14.8173        26.5522
     740      14.7575        25.8556
     741      14.7903        25.7272
     742      14.8612        26.5226
     743      14.9101        26.2151
     744      14.8176        26.1163
     745      15.0341        27.0002
     746      15.1457        28.1597
     747      15.2130        27.2079
     748      15.1238        27.0897
     749      15.2322        27.1995
     750      15.2921        28.0954
     751      15.2239        27.5698
     752      15.1228        27.0481
     753      15.1989        27.1072
     754      15.2767        27.3187
     755      15.2302        27.6767
     756      15.3867        27.3007
     757      15.2327        27.2845
     758      15.0016        26.8066
     759      15.1017        27.5155
     760      15.4029        28.3717
     761      15.1867        26.8340
     762      15.1405        27.1549
     763      15.2458        27.3179
     764      15.0412        26.9620
     765      14.9082        27.1771
     766      14.9266        26.8353
     767      14.9495        26.7085
     768      14.9331        27.3062
     769      14.9637        26.5653
     770      14.9804        27.6645
     771      14.9697        26.9517
     772      14.8632        26.6798
     773      14.9544        26.6418
     774      14.8334        26.3326
     775      14.6701        25.7622
     776      14.8399        26.4548
     777      14.8061        25.9438
     778      14.7763        26.2167
     779      14.7944        26.7442
     780      14.8359        26.7374
     781      14.9069        26.6167
     782      14.9492        26.8267
     783      14.7779        26.6863
     784      15.0141        28.6627
     785      15.0013        26.9931
     786      15.0529        26.8517
     787      14.9180        27.3259
     788      14.9420        26.4298
     789      14.9626        26.8562
     790      15.0577        28.9881
     791      15.0474        27.5182
     792      15.0305        27.6955
     793      15.0618        27.7346
     794      15.0105        27.4157
     795      14.8008        26.6243
     796      15.2284        27.3957
     797      15.0831        27.6725
     798      14.9772        26.8504
     799      15.0664        26.9669
     800      15.3376        27.1245
     801      15.3869        28.4571
     802      15.4231        27.9238
     803      15.3404        27.6629
     804      15.2281        27.4751
     805      15.1281        27.2359
     806      15.2433        27.0217
     807      15.1642        27.2516
     808      15.2002        27.1313
     809      15.1978        27.4554
     810      15.1743        26.8083
     811      15.2006        27.2596
     812      15.1461        27.1686
     813      15.1554        28.4114
     814      15.2222        27.9731
     815      15.2601        30.1723
     816      15.2803        27.0062
     817      15.0975        28.0261
     818      15.1147        27.2608
     819      15.0667        26.5008
     820      15.0524        26.4650
     821      14.9618        26.5354
     822      15.0715        26.8768
     823      14.8922        26.4485
     824      14.8274        26.5675
     825      14.9060        26.2150
     826      15.0853        27.4961
     827      15.2402        26.9944
     828      15.0889        28.4934
     829      15.3077        27.1091
     830      15.0670        26.5972
     831      15.1529        26.7988
     832      15.1975        27.2544
     833      15.1589        27.4073
     834      15.2174        27.8682
     835      15.3433        28.0202
     836      15.1724        28.4428
     837      15.0803        29.6518
     838      15.1207        27.1185
     839      15.1624        28.7484
     840      15.1305        27.8104
     841      15.1897        28.0188
     842      15.1156        28.2858
     843      15.2218        28.8112
     844      15.2385        27.4396
     845      15.0242        27.0345
     846      15.0719        28.6692
     847      14.9644        27.2871
     848      15.0847        27.0296
     849      15.1299        28.1260
     850      15.1699        27.2733
     851      15.1471        27.5358
     852      15.1627        27.7849
     853      15.0882        27.5088
     854      15.1439        27.7291
     855      15.1696        27.5045
     856      15.1656        27.1389
     857      15.0343        28.2897
     858      15.1523        27.2630
     859      15.0269        26.8908
     860      15.0573        28.4176
     861      15.0300        27.2953
     862      15.1455        28.0064
     863      15.0463        28.2179
     864      15.1618        28.4479
     865      15.2164        27.4319
     866      15.1455        27.8060
     867      15.1329        27.7127
     868      15.1540        28.2865
     869      15.0758        27.6066
     870      14.8534        26.6093
     871      14.9043        27.2749
     872      14.9334        27.7934
     873      14.9706        27.8066
     874      14.8456        27.9229
     875      14.9444        28.9967
     876      14.9358        27.3918
     877      15.2554        28.7752
     878      15.0892        30.6520
     879      15.1401        28.9641
     880      15.0141        28.2866
     881      15.0617        28.6370
     882      14.9749        28.6482
     883      15.0724        28.4489
     884      15.2561        29.7307
     885      15.2308        28.2418
     886      15.2088        28.1748
     887      15.1937        28.2358
     888      15.2773        29.5783
     889      15.1474        29.0005
     890      15.1606        27.9673
     891      15.2947        28.4824
     892      15.1038        28.2379
     893      15.0840        28.0175
     894      15.0896        28.5201
     895      15.1241        27.5342
     896      15.3042        28.3075
     897      15.0680        27.3175
     898      15.1644        29.7794
     899      15.1834        28.2248
     900      15.3127        29.7114
     901      15.1292        27.6027
     902      14.9309        26.9125
     903      14.9381        27.4205
     904      14.9177        27.5826
     905      15.0765        27.6299
     906      15.0355        28.5880
     907      14.9539        28.3430
     908      14.8726        27.0374
     909      15.0211        27.4246
     910      14.9768        27.1595
     911      14.9826        27.2136
     912      15.0068        27.6585
     913      14.8748        26.7768
     914      15.1536        27.4798
     915      15.0994        27.2086
     916      14.8355        26.9203
     917      14.8480        26.8973
     918      14.7677        27.1163
     919      14.8748        27.5145
     920      14.9431        27.2848
     921      14.9730        27.3448
     922      14.8949        27.9289
     923      14.8303        27.3729
     924      14.6229        26.7345
     925      14.7955        26.9537
     926      15.0274        28.3391
     927      14.9360        27.9807
     928      14.9410        28.0698
     929      14.9713        28.2300
     930      15.0177        28.0958
     931      14.9980        27.9887
     932      14.8825        29.1407
     933      14.9620        30.2746
     934      14.8781        28.9048
     935      14.9452        28.3591
     936      15.0575        28.5932
     937      15.0190        27.2996
     938      14.9572        27.5096
     939      14.9318        27.4544
     940      14.8794        27.0016
     941      14.9050        27.8888
     942      14.7886        26.9465
     943      14.9292        27.8191
     944      14.9370        28.1047
     945      14.9505        27.5019
     946      14.7848        26.6171
     947      14.9273        27.4879
     948      15.0827        27.8724
     949      15.0675        27.4930
     950      15.1216        27.0303
     951      15.2306        27.8138
     952      15.2181        27.4498
     953      15.2093        27.7963
     954      15.2026        27.5756
     955      15.2993        27.5984
     956      15.0925        27.2230
     957      15.1612        28.6062
     958      15.2684        28.4198
     959      15.1448        27.4656
     960      14.9874        28.6245
     961      15.0810        28.4359
     962      14.9345        27.0019
     963      14.9657        27.2715
     964      14.9933        26.8028
     965      14.9089        27.1146
     966      14.8935        26.5762
     967      14.8417        26.8878
     968      14.7989        26.9280
     969      14.8441        27.6138
     970      14.7819        27.7492
     971      14.8239        27.5651
     972      14.6986        26.6956
     973      14.5908        27.7398
     974      14.6071        26.8384
     975      14.7300        26.5387
     976      14.6313        26.3736
     977      14.8126        27.1162
     978      14.7015        26.4459
     979      14.7723        28.6009
     980      14.7097        27.3374
     981      14.6270        26.6404
     982      14.6040        26.1432
     983      14.7250        27.2489
     984      14.7651        27.4949
     985      14.5528        26.6252
     986      14.6914        26.4376
     987      14.7301        26.8584
     988      14.7647        26.1832
     989      14.9419        26.7075
     990      14.9111        27.6758
     991      14.8234        29.1558
     992      14.7655        27.3985
     993      14.7399        26.8037
     994      14.8573        27.5802
     995      14.8849        27.9408
     996      14.9425        27.6967
     997      14.7294        26.2740
     998      14.7899        28.0003
     999      14.5977        27.3548
    1000      14.6807        26.3497
